# columns = TERM LEMMA POS PROB
# identifier = balzac1834FC73
# creator = Balzac, Honoré de
# created = 1834
# modified = 1845
# title = Les Marana. Études philosophiques

↵↵	↵↵	PUNCTstruct
maternelle	maternel	ADJ
lui	lui	PRON
donna	donner	VERB
parfois	parfois	ADV
des	un	DET
révélations	révélation	NOUN
incomplètes	incomplet	ADJ
de	de	ADP
la	le	DET
vérité	vérité	NOUN
.	.	PUNCTsent
De	de	ADP
jour	jour	NOUN
en	en	ADP
jour	jour	NOUN
,	,	PUNCTclause
l'	le	DET
appréhension	appréhension	NOUN
de	de	ADP
ce	ce	DET
malheur	malheur	NOUN
inconnu	inconnu	ADJ
,	,	PUNCTclause
mais	mais	CCONJ
inévitable	inévitable	ADJ
,	,	PUNCTclause
dans	dans	ADP
laquelle	laquelle	PRON
elle	elle	PRON
avait	avoir	AUX
constamment	constamment	ADV
vécu	vivre	VERB
,	,	PUNCTclause
devenait	devenir	VERB
et	et	CCONJ
plus	plus	ADV
vive	vif	ADJ
et	et	CCONJ
plus	plus	ADV
ardente	ardent	ADJ
.	.	PUNCTsent
Aussi	aussi	ADV
,	,	PUNCTclause
pendant	pendant	ADP
les	le	DET
rares	rare	ADJ
instants	instant	NOUN
durant	durant	ADP
lesquels	lesquels	PRON
Juana	Juana	PROPN
voyait	voir	VERB
Diard	Diard	PROPN
,	,	PUNCTclause
jetait	jeter	VERB
elle	elle	PRON
sur	sur	ADP
sa	son	DET
face	face	NOUN
creusée	creuser	VERB
,	,	PUNCTclause
blême	blême	ADJ
de	de	ADP
nuits	nuit	NOUN
passées	passer	VERB
,	,	PUNCTclause
ridée	rider	VERB
par	par	ADP
les	le	DET
émotions	émotion	NOUN
,	,	PUNCTclause
un	un	DET
regard	regard	NOUN
perçant	perçant	ADJ
dont	dont	PRON
la	le	DET
clarté	clarté	NOUN
faisait	faire	VERB
presque	presque	ADV
tressaillir	tressaillir	VERB
Diard	Diard	PROPN
.	.	PUNCTsent
Alors	alors	ADV
,	,	PUNCTclause
la	le	DET
gaieté	gaieté	NOUN
de	de	ADP
commande	commande	NOUN
affichée	afficher	VERB
par	par	ADP
son	son	DET
mari	mari	NOUN
l'	le	DET
effrayait	effrayer	VERB
encore	encore	ADV
plus	plus	ADV
que	que	SCONJ
les	le	DET
sombres	sombre	ADJ
expressions	expression	NOUN
de	de	ADP
son	son	DET
inquiétude	inquiétude	NOUN
quand	quand	SCONJ
,	,	PUNCTclause
par hasard	par hasard	ADV
,	,	PUNCTclause
il	il	PRON
oubliait	oublier	VERB
son	son	DET
rôle	rôle	NOUN
de	de	ADP
joie	joie	NOUN
.	.	PUNCTsent
Il	il	PRON
craignait	craindre	VERB
sa	son	DET
femme	femme	NOUN
comme	comme	ADP
le	le	DET
criminel	criminel	NOUN
craint	craindre	VERB
le	le	DET
bourreau	bourreau	NOUN
.	.	PUNCTsent
Juana	Juana	PROPN
voyait	voir	VERB
en	en	ADP
lui	lui	PRON
la	le	DET
honte	honte	NOUN
de	de	ADP
ses	son	DET
enfants	enfant	NOUN
;	;	PUNCTclause
et	et	CCONJ
Diard	Diard	PROPN
redoutait	redouter	VERB
en	en	ADP
elle	elle	PRON
la	le	DET
vengeance	vengeance	NOUN
calme	calme	ADJ
,	,	PUNCTclause
une	un	DET
sorte	sorte	NOUN
de	de	ADP
justice	justice	NOUN
au	au	ADP_DET
front	front	NOUN
serein	serein	ADJ
,	,	PUNCTclause
le	le:PRON	PRON
bras	bras	NOUN
toujours	toujours	ADV
levé	lever	VERB
,	,	PUNCTclause
toujours	toujours	ADV
armé	armer	VERB
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Après	après	ADP
quinze	quinze	NUM
ans	an	NOUN
de	de	ADP
mariage	mariage	NOUN
,	,	PUNCTclause
Diard	Diard	PROPN
se	se	PRON
trouva	trouver	VERB
un	un	DET
jour	jour	NOUN
sans	sans	ADP
ressources	ressource	NOUN
.	.	PUNCTsent
Il	il	PRON
devait	devoir	VERB
cent	cent	NUM
mille	mille	NUM
écus	écu	NOUN
et	et	CCONJ
possédait	posséder	VERB
à peine	à peine	ADV
cent	cent	NUM
mille	mille	NUM
francs	franc	NOUN
.	.	PUNCTsent
Son	son	DET
hôtel	hôtel	NOUN
,	,	PUNCTclause
son	son	DET
seul	seul	ADJ
bien	bien	NOUN
visible	visible	ADJ
,	,	PUNCTclause
était	être	AUX
grevé	grever	VERB
de	de	ADP
une	un	DET
somme	somme	NOUN
de	de	ADP
hypothèques	hypothèque	NOUN
qui	qui	PRON
en	en	PRON
dépassait	dépasser	VERB
la	le	DET
valeur	valeur	NOUN
.	.	PUNCTsent
Encore	encore	ADV
quelques	quelque	DET
jours	jour	NOUN
,	,	PUNCTclause
et	et	CCONJ
le	le	DET
prestige	prestige	NOUN
dont	dont	PRON
l'	le	DET
avait	avoir	AUX
revêtu	revêtir	VERB
l'	le	DET
opulence	opulence	NOUN
allait	aller	VERB
se	se	PRON
évanouir	évanouir	VERB
.	.	PUNCTsent
Après	après	ADP
ces	ce	DET
jours	jour	NOUN
de	de	ADP
grâce	grâce	NOUN
,	,	PUNCTclause
pas	pas	ADV
une	un	DET
main	main	NOUN
ne	ne	ADV
lui	lui	PRON
serait	être	AUX
tendue	tendu	ADJ
,	,	PUNCTclause
pas	pas	ADV
une	un	DET
bourse	bourse	NOUN
ne	ne	ADV
lui	lui	PRON
serait	être	AUX
ouverte	ouvrir	VERB
.	.	PUNCTsent
Puis	puis	CCONJ
,	,	PUNCTclause
à	à	ADP
moins	moins	ADV
de	de	ADP
quelque	quelque	DET
événement	événement	NOUN
favorable	favorable	ADJ
,	,	PUNCTclause
il	il	PRON
irait	aller	VERB
tomber	tomber	VERB
dans	dans	ADP
le	le	DET
bourbier	bourbier	NOUN
du	du	ADP_DET
mépris	mépris	NOUN
,	,	PUNCTclause
plus	plus	ADV
bas	bas	ADJ
peut-être	peut-être	ADV
que	que	SCONJ
il	il	PRON
ne	ne	ADV
devait	devoir	VERB
y	y	PRON
être	être	AUX
,	,	PUNCTclause
précisément	précisément	ADV
parce que	parce que	SCONJ
il	il	PRON
se	se	PRON
en	en	ADP
était	être	AUX
tenu	tenir	VERB
à	à	ADP
une	un	DET
hauteur	hauteur	NOUN
indue	indu	ADJ
.	.	PUNCTsent
Il	il	PRON
apprit	apprendre	VERB
heureusement	heureusement	ADV
que	que	SCONJ
,	,	PUNCTclause
durant	durant	ADP
la	le	DET
saison	saison	NOUN
des	un	ADP_DET
Eaux	eau	NOUN
,	,	PUNCTclause
il	il	PRON
se	se	PRON
trouverait	trouver	VERB
à	à	ADP
celle	celle	PRON
des	un	ADP_DET
Pyrénées	Pyrénées	PROPN
plusieurs	plusieurs	DET
étrangers	étranger	NOUN
de	de	ADP
distinction	distinction	NOUN
,	,	PUNCTclause
des	un	DET
diplomates	diplomate	NOUN
,	,	PUNCTclause
tous	tous	PRON
jouant	jouer	VERB
un	un	DET
jeu	jeu	NOUN
de	de	ADP
enfer	enfer	NOUN
,	,	PUNCTclause
et	et	CCONJ
sans doute	sans doute	ADV
munis	munir	VERB
de	de	ADP
grosses	gros	ADJ
sommes	somme	NOUN
.	.	PUNCTsent
Il	il	PRON
résolut	résoudre	VERB
aussitôt	aussitôt	ADV
de	de	ADP
partir	partir	VERB
pour	pour	ADP
les	le	DET
Pyrénées	Pyrénées	PROPN
.	.	PUNCTsent
Mais	mais	CCONJ
il	il	PRON
ne	ne	ADV
voulut	vouloir	VERB
pas	pas	ADV
laisser	laisser	VERB
à	à	ADP
Paris	Paris	PROPN
sa	son	DET
femme	femme	NOUN
,	,	PUNCTclause
à	à	ADP
laquelle	laquelle	PRON
quelques	quelque	DET
créanciers	créancier	NOUN
pourraient	pouvoir	VERB
révéler	révéler	VERB
l'	le	DET
affreux	affreux	NOUN
mystère	mystère	NOUN
de	de	ADP
sa	son	DET
situation	situation	NOUN
,	,	PUNCTclause
et	et	CCONJ
il	il	PRON
l'	le:PRON	PRON
emmena	emmener	VERB
avec	avec	ADP
ses	son	DET
deux	deux	NUM
enfants	enfant	NOUN
,	,	PUNCTclause
en	en	ADP
leur	leur	PRON
refusant	refuser	VERB
même	même	ADV
le	le	DET
précepteur	précepteur	NOUN
.	.	PUNCTsent
Il	il	PRON
ne	ne	ADV
prit	prendre	VERB
avec	avec	ADP
lui	lui	PRON
que	que	SCONJ
un	un	DET
valet	valet	NOUN
,	,	PUNCTclause
et	et	CCONJ
permit	permettre	VERB
à peine	à peine	ADV
à	à	ADP
Juana	Juana	PROPN
de	de	ADP
garder	garder	VERB
une	un	DET
femme de chambre	femme de chambre	NOUN
.	.	PUNCTsent
Son	son	DET
ton	ton	NOUN
était	être	AUX
devenu	devenir	VERB
bref	bref	ADJ
,	,	PUNCTclause
impérieux	impérieux	ADJ
,	,	PUNCTclause
il	il	PRON
semblait	sembler	VERB
avoir	avoir	AUX
retrouvé	retrouver	VERB
de	de	ADP
l'	le	DET
énergie	énergie	NOUN
.	.	PUNCTsent
Ce	ce	DET
voyage	voyage	NOUN
soudain	soudain	ADJ
,	,	PUNCTclause
dont	dont	PRON
la	le	DET
cause	cause	NOUN
échappait	échapper	VERB
à	à	ADP
sa	son	DET
pénétration	pénétration	NOUN
,	,	PUNCTclause
glaça	glacer	VERB
Juana	Juana	PROPN
de	de	ADP
un	un	DET
secret	secret	NOUN
effroi	effroi	NOUN
.	.	PUNCTsent
Son	son	DET
mari	mari	NOUN
fit	faire	AUX
gaiement	gaiement	ADV
la	le	DET
route	route	NOUN
;	;	PUNCTclause
et	et	CCONJ
,	,	PUNCTclause
forcément	forcément	ADV
réunis	réunir	VERB
dans	dans	ADP
leur	leur	DET
berline	berline	NOUN
,	,	PUNCTclause
le	le	DET
père	père	NOUN
se	se	PRON
montra	montrer	VERB
chaque	chaque	DET
jour	jour	NOUN
plus	plus	ADV
attentif	attentif	ADJ
pour	pour	ADP
les	le	DET
enfants	enfant	NOUN
et	et	CCONJ
plus	plus	ADV
aimable	aimable	ADJ
pour	pour	ADP
la	le	DET
mère	mère	NOUN
.	.	PUNCTsent
Néanmoins	néanmoins	ADV
,	,	PUNCTclause
chaque	chaque	DET
jour	jour	NOUN
apportait	apporter	VERB
à	à	ADP
Juana	Juana	PROPN
de	de	ADP
sinistres	sinistre	NOUN
pressentiments	pressentiment	NOUN
,	,	PUNCTclause
les	le	DET
pressentiments	pressentiment	NOUN
des	un	ADP_DET
mères	mère	NOUN
,	,	PUNCTclause
qui	qui	PRON
tremblent	trembler	VERB
sans	sans	ADP
raison	raison	NOUN
apparente	apparent	ADJ
,	,	PUNCTclause
mais	mais	CCONJ
qui	qui	PRON
se	se	PRON
trompent	tromper	VERB
rarement	rarement	ADV
quand	quand	SCONJ
elles	elles	PRON
tremblent	trembler	VERB
ainsi	ainsi	ADV
.	.	PUNCTsent
Pour	pour	ADP
elles	elles	PRON
,	,	PUNCTclause
le	le	DET
voile	voile	NOUN
de	de	ADP
l'	le	DET
avenir	avenir	NOUN
semble	sembler	VERB
être	être	AUX
plus	plus	ADV
léger	léger	ADJ
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
À	à	ADP
Bordeaux	Bordeaux	PROPN
,	,	PUNCTclause
Diard	Diard	PROPN
loua	louer	VERB
,	,	PUNCTclause
dans	dans	ADP
une	un	DET
rue	rue	NOUN
tranquille	tranquille	ADJ
,	,	PUNCTclause
une	un	DET
petite	petit	ADJ
maison	maison	NOUN
tranquille	tranquille	ADJ
,	,	PUNCTclause
très-proprement	très-proprement	ADV
meublée	meubler	VERB
,	,	PUNCTclause
et	et	CCONJ
y	y	PRON
logea	loger	VERB
sa	son	DET
femme	femme	NOUN
.	.	PUNCTsent
Cette	ce	DET
maison	maison	NOUN
était	être	AUX
située	situer	VERB
par hasard	par hasard	ADV
à	à	ADP
un	un	DET
des	un	ADP_DET
coins	coin	NOUN
de	de	ADP
la	le	DET
rue	rue	NOUN
,	,	PUNCTclause
et	et	CCONJ
avait	avoir	AUX
un	un	DET
grand	grand	ADJ
jardin	jardin	NOUN
.	.	PUNCTsent
Ne	ne	ADV
tenant	tenir	VERB
donc	donc	ADV
que	que	ADV
par	par	ADP
un	un	PRON
de	de	ADP
ses	son	DET
flancs	flanc	NOUN
à	à	ADP
la	le	DET
maison	maison	NOUN
voisine	voisin	ADJ
,	,	PUNCTclause
elle	elle	PRON
se	se	PRON
trouvait	trouver	VERB
en	en	ADP
vue	vue	NOUN
et	et	CCONJ
accessible	accessible	ADJ
de	de	ADP
trois	trois	NUM
côtés	côté	NOUN
,	,	PUNCTclause
Diard	Diard	PROPN
en	en	ADP
paya	payer	VERB
le	le	DET
loyer	loyer	NOUN
,	,	PUNCTclause
et	et	CCONJ
ne	ne	ADV
laissa	laisser	VERB
à	à	ADP
Juana	Juana	PROPN
que	que	SCONJ
l'	le	DET
argent	argent	NOUN
strictement	strictement	ADV
nécessaire	nécessaire	ADJ
pour	pour	ADP
sa	son	DET
dépense	dépense	NOUN
pendant	pendant	ADP
trois	trois	NUM
mois	mois	NOUN
;	;	PUNCTclause
à peine	à peine	ADV
lui	lui	PRON
donna	donner	VERB
il	il	PRON
cinquante	cinquante	NUM
louis	louis	NOUN
.	.	PUNCTsent
Madame	madame	NOUN
Diard	Diard	PROPN
ne	ne	ADV
se	se	PRON
permit	permettre	VERB
aucune	aucun	DET
observation	observation	NOUN
sur	sur	ADP
cette	ce	DET
lésinerie	lésinerie	NOUN
inaccoutumée	inaccoutumé	ADJ
.	.	PUNCTsent
Quand	quand	SCONJ
son	son	DET
mari	mari	NOUN
lui	lui	PRON
dit	dire	VERB
que	que	SCONJ
il	il	PRON
allait	aller	VERB
aux	au	ADP_DET
Eaux	eau	NOUN
et	et	CCONJ
que	que	SCONJ
elle	elle	PRON
devait	devoir	VERB
rester	rester	VERB
à	à	ADP
Bordeaux	Bordeaux	PROPN
,	,	PUNCTclause
Juana	Juana	PROPN
forma	former	VERB
le	le	DET
plan	plan	NOUN
de	de	ADP
apprendre	apprendre	VERB
plus	plus	ADV
complètement	complètement	ADV
à	à	ADP
ses	son	DET
enfants	enfant	NOUN
l'	le	DET
espagnol	espagnol	NOUN
,	,	PUNCTclause
l'	le	DET
italien	italien	NOUN
,	,	PUNCTclause
et	et	CCONJ
de	de	ADP
leur	leur	PRON
faire	faire	AUX
lire	lire	VERB
les	le	DET
principaux	principal	ADJ
chefs-d'œuvre	chef-d'œuvre	NOUN
de	de	ADP
ces	ce	DET
deux	deux	NUM
langues	langue	NOUN
.	.	PUNCTsent
Elle	elle	PRON
allait	aller	VERB
donc	donc	ADV
mener	mener	VERB
une	un	DET
vie	vie	NOUN
retirée	retirer	VERB
,	,	PUNCTclause
simple	simple	ADJ
et	et	CCONJ
naturellement	naturellement	ADV
économique	économique	ADJ
.	.	PUNCTsent
Pour	pour	ADP
se	se	PRON
épargner	épargner	VERB
les	le	DET
ennuis	ennui	NOUN
de	de	ADP
la	le	DET
vie	vie	NOUN
matérielle	matériel	ADJ
,	,	PUNCTclause
elle	elle	PRON
se	se	PRON
arrangea	arranger	VERB
,	,	PUNCTclause
le	le	DET
lendemain	lendemain	NOUN
du	du	ADP_DET
départ	départ	NOUN
de	de	ADP
Diard	Diard	PROPN
,	,	PUNCTclause
avec	avec	ADP
un	un	DET
traiteur	traiteur	NOUN
pour	pour	ADP
sa	son	DET
nourriture	nourriture	NOUN
.	.	PUNCTsent
Sa	son	DET
femme de chambre	femme de chambre	NOUN
suffit	suffire	VERB
à	à	ADP
son	son	DET
service	service	NOUN
,	,	PUNCTclause
et	et	CCONJ
elle	elle	PRON
se	se	PRON
trouva	trouver	VERB
sans	sans	ADP
argent	argent	NOUN
,	,	PUNCTclause
mais	mais	CCONJ
pourvue	pourvoir	VERB
de	de	ADP
tout	tout	PRON
jusque	jusque	ADP
au	au	ADP_DET
retour	retour	NOUN
de	de	ADP
son	son	DET
mari	mari	NOUN
.	.	PUNCTsent
Ses	son	DET
plaisirs	plaisir	NOUN
devaient	devoir	VERB
consister	consister	VERB
à	à	ADP
faire	faire	VERB
quelques	quelque	DET
promenades	promenade	NOUN
avec	avec	ADP
ses	son	DET
enfants	enfant	NOUN
.	.	PUNCTsent
Elle	elle	PRON
avait	avoir	AUX
alors	alors	ADV
trente-trois	trente-trois	NUM
ans	an	NOUN
.	.	PUNCTsent
Sa	son	DET
beauté	beauté	NOUN
,	,	PUNCTclause
largement	largement	ADV
développée	développer	VERB
,	,	PUNCTclause
éclatait	éclater	VERB
dans	dans	ADP
tout	tout	DET
son	son	NOUN
lustre	lustrer	VERB
.	.	PUNCTsent
Aussi	aussi	ADV
,	,	PUNCTclause
quand	quand	SCONJ
elle	elle	PRON
se	se	PRON
montra	montrer	VERB
,	,	PUNCTclause
ne	ne	ADV
fut	être	AUX
il	il	PRON
question	question	NOUN
dans	dans	ADP
Bordeaux	Bordeaux	PROPN
que	que	PRON
de	de	ADP
la	le	DET
belle	beau	ADJ
Espagnole	espagnol	NOUN
.	.	PUNCTsent
À	à	ADP
la	le	DET
première	premier	ADJ
lettre	lettre	NOUN
de	de	ADP
amour	amour	NOUN
que	que	SCONJ
elle	elle	PRON
reçut	recevoir	VERB
,	,	PUNCTclause
Juana	Juana	PROPN
ne	ne	ADV
se	se	PRON
promena	promener	VERB
plus	plus	ADV
que	que	SCONJ
dans	dans	ADP
son	son	DET
jardin	jardin	NOUN
.	.	PUNCTsent
Diard	Diard	PROPN
fit	faire	VERB
d'abord	d'abord	ADV
fortune	fortune	NOUN
aux	au	ADP_DET
Eaux	eau	NOUN
;	;	PUNCTclause
il	il	PRON
gagna	gagner	VERB
trois	trois	NUM
cent	cent	NUM
mille	mille	NUM
francs	franc	NOUN
en	en	ADP
deux	deux	NUM
mois	mois	NOUN
,	,	PUNCTclause
et	et	CCONJ
ne	ne	ADV
songea	songer	VERB
point	point	ADV
à	à	ADP
envoyer	envoyer	VERB
de	de	ADP
l'	le	DET
argent	argent	NOUN
à	à	ADP
sa	son	DET
femme	femme	NOUN
,	,	PUNCTclause
il	il	PRON
voulait	vouloir	VERB
en	en	ADP
garder	garder	VERB
beaucoup	beaucoup	ADV
pour	pour	ADP
jouer	jouer	VERB
encore	encore	ADV
plus	plus	ADV
gros	gros	ADJ
jeu	jeu	NOUN
.	.	PUNCTsent
À	à	ADP
la	le	DET
fin	fin	NOUN
du	du	ADP_DET
dernier	dernier	ADJ
mois	mois	NOUN
,	,	PUNCTclause
vint	venir	VERB
aux	au	ADP_DET
Eaux	eau	NOUN
le	le	DET
marquis	marquis	NOUN
de	de	ADP
Montefiore	Montefiore	PROPN
,	,	PUNCTclause
déjà	déjà	ADV
précédé	précéder	VERB
par	par	ADP
la	le	DET
célébrité	célébrité	NOUN
de	de	ADP
sa	son	DET
fortune	fortune	NOUN
,	,	PUNCTclause
de	de	ADP
sa	son	DET
belle	beau	ADJ
figure	figure	NOUN
,	,	PUNCTclause
de	de	ADP
son	son	DET
heureux	heureux	ADJ
mariage	mariage	NOUN
avec	avec	ADP
une	un	DET
illustre	illustre	ADJ
Anglaise	anglais	NOUN
,	,	PUNCTclause
et	et	CCONJ
plus	plus	ADV
encore	encore	ADV
par	par	ADP
son	son	DET
goût	goût	NOUN
pour	pour	ADP
le	le	DET
jeu	jeu	NOUN
.	.	PUNCTsent
Diard	Diard	PROPN
,	,	PUNCTclause
son	son	DET
ancien	ancien	ADJ
compagnon	compagnon	NOUN
,	,	PUNCTclause
voulut	vouloir	VERB
l'	le	DET
y	y	PRON
attendre	attendre	VERB
,	,	PUNCTclause
dans	dans	ADP
l'	le	DET
intention	intention	NOUN
de	de	ADP
en	en	PRON
joindre	joindre	VERB
les	le	DET
dépouilles	dépouille	NOUN
à	à	ADP
celles	celle	PRON
de	de	ADP
tous	tout	ADJ
les	le	DET
autres	autre	ADJ
.	.	PUNCTsent
Un	un	DET
joueur	joueur	NOUN
armé	armer	VERB
de	de	ADP
quatre	quatre	NUM
cent	cent	NUM
mille	mille	NUM
francs	franc	NOUN
environ	environ	ADV
est	être	AUX
toujours	toujours	ADV
dans	dans	ADP
une	un	DET
position	position	NOUN
de	de	ADP
où	où	PRON
il	il	PRON
domine	dominer	VERB
la	le	DET
vie	vie	NOUN
,	,	PUNCTclause
et	et	CCONJ
Diard	Diard	PROPN
,	,	PUNCTclause
confiant	confier	VERB
en	en	ADP
sa	son	DET
veine	veine	NOUN
,	,	PUNCTclause
renoua	renouer	VERB
connaissance	connaissance	NOUN
avec	avec	ADP
Montefiore	Montefiore	PROPN
;	;	PUNCTclause
celui	celui	PRON
le	le:PRON	PRON
reçut	recevoir	VERB
froidement	froidement	ADV
,	,	PUNCTclause
mais	mais	CCONJ
ils	ils	PRON
jouèrent	jouer	VERB
,	,	PUNCTclause
et	et	CCONJ
Diard	Diard	PROPN
perdit	perdre	VERB
tout	tout	ADV
ce	ce	DET
que	que	SCONJ
il	il	PRON
possédait	posséder	VERB
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Mon	mon	DET
cher	cher	ADJ
Montefiore	Montefiore	PROPN
,	,	PUNCTclause
dit	dire	VERB
l'	le	DET
ancien	ancien	ADJ
quartier-maître	quartier-maître	NOUN
après	après	ADP
avoir	avoir	AUX
fait	faire	VERB
le	le	DET
tour	tour	NOUN
du	du	ADP_DET
salon	salon	NOUN
,	,	PUNCTclause
quand	quand	SCONJ
il	il	PRON
eut	avoir	VERB
achevé	achever	VERB
de	de	ADP
se	se	PRON
ruiner	ruiner	VERB
,	,	PUNCTclause
je	je	PRON
vous	vous	PRON
dois	devoir	VERB
cent	cent	NUM
mille	mille	NUM
francs	franc	NOUN
;	;	PUNCTclause
mais	mais	CCONJ
mon	mon	DET
argent	argent	NOUN
est	être	AUX
à	à	ADP
Bordeaux	Bordeaux	PROPN
,	,	PUNCTclause
où	où	PRON
je	je	PRON
ai	avoir	AUX
laissé	laisser	VERB
ma	mon	DET
femme	femme	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Diard	Diard	PROPN
avait	avoir	AUX
bien	bien	ADV
les	le	DET
cent	cent	NUM
billets	billet	NOUN
de	de	ADP
banque	banque	NOUN
dans	dans	ADP
sa	son	DET
poche	poche	NOUN
;	;	PUNCTclause
mais	mais	CCONJ
avec	avec	ADP
l'	le	DET
aplomb	aplomb	NOUN
et	et	CCONJ
le	le	DET
coups d'œil	coups d'œil	NOUN
rapide	rapide	ADJ
de	de	ADP
un	un	DET
homme	homme	NOUN
accoutumé	accoutumer	VERB
à	à	ADP
faire	faire	VERB
ressource	ressource	NOUN
de	de	ADP
tout	tout	PRON
,	,	PUNCTclause
il	il	PRON
espérait	espérer	VERB
encore	encore	ADV
dans	dans	ADP
les	le	DET
indéfinissables	indéfinissable	ADJ
caprices	caprice	NOUN
du	du	ADP_DET
jeu	jeu	NOUN
.	.	PUNCTsent
Montefiore	Montefiore	PROPN
avait	avoir	AUX
manifesté	manifester	VERB
l'	le	DET
intention	intention	NOUN
de	de	ADP
voir	voir	VERB
Bordeaux	Bordeaux	PROPN
.	.	PUNCTsent
En	en	ADP
se	se	PRON
acquittant	acquitter	VERB
,	,	PUNCTclause
Diard	Diard	PROPN
ne	ne	ADV
avait	avoir	VERB
plus	plus	ADV
de	de	ADP
argent	argent	NOUN
,	,	PUNCTclause
et	et	CCONJ
ne	ne	ADV
pouvait	pouvoir	VERB
plus	plus	ADV
prendre	prendre	VERB
sa	son	DET
revanche	revanche	NOUN
.	.	PUNCTsent
Une	un	DET
revanche	revanche	NOUN
comble	comble	ADJ
quelquefois	quelquefois	ADV
toutes	tout	ADJ
les	le	DET
pertes	perte	NOUN
précédentes	précédent	ADJ
.	.	PUNCTsent
Néanmoins	néanmoins	ADV
,	,	PUNCTclause
ces	ce	DET
brûlantes	brûlant	ADJ
espérances	espérance	NOUN
dépendaient	dépendre	VERB
de	de	ADP
la	le	DET
réponse	réponse	NOUN
du	du	ADP_DET
marquis	marquis	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Attends	attendre	VERB
,	,	PUNCTclause
mon	mon	DET
cher	cher	ADJ
,	,	PUNCTclause
dit	dire	VERB
Montefiore	Montefiore	PROPN
,	,	PUNCTclause
nous	nous	PRON
irons	aller	VERB
ensemble	ensemble	ADV
à	à	ADP
Bordeaux	Bordeaux	PROPN
.	.	PUNCTsent
En	en	ADP
conscience	conscience	NOUN
,	,	PUNCTclause
je	je	PRON
suis	être	AUX
assez	assez	ADV
riche	riche	ADJ
aujourd'hui	aujourd'hui	ADV
pour	pour	ADP
ne	ne	ADV
pas	pas	ADV
vouloir	vouloir	VERB
prendre	prendre	VERB
l'	le	DET
argent	argent	NOUN
de	de	ADP
un	un	DET
ancien	ancien	ADJ
camarade	camarade	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Trois	Trois	NUM
jours	jour	NOUN
après	après	ADV
,	,	PUNCTclause
Diard	Diard	PROPN
et	et	CCONJ
l'	le	DET
Italien	italien	NOUN
étaient	être	AUX
à	à	ADP
Bordeaux	Bordeaux	PROPN
.	.	PUNCTsent
l'un	l'un	PRON
offrit	offrir	VERB
revanche	revanche	NOUN
à	à	ADP
l'autre	l'autre	PRON
.	.	PUNCTsent
Or	or	NOUN
,	,	PUNCTclause
pendant	pendant	ADP
une	un	DET
soirée	soirée	NOUN
,	,	PUNCTclause
où	où	PRON
Diard	Diard	PROPN
commença	commencer	VERB
par	par	ADP
payer	payer	VERB
ses	son	DET
cent	cent	NUM
mille	mille	NUM
francs	franc	NOUN
,	,	PUNCTclause
il	il	PRON
en	en	PRON
perdit	perdre	VERB
deux	deux	NUM
cent	cent	NUM
mille	mille	NUM
autres	autre	ADJ
sur	sur	ADP
sa	son	DET
parole	parole	NOUN
.	.	PUNCTsent
Le	le	DET
Provençal	Provençal	PROPN
était	être	AUX
gai	gai	ADJ
comme	comme	ADP
un	un	DET
homme	homme	NOUN
habitué	habituer	VERB
à	à	ADP
prendre	prendre	VERB
des	un	DET
bains	bain	NOUN
de	de	ADP
or	or	NOUN
.	.	PUNCTsent
Onze	Onze	NUM
heures	heure	NOUN
venaient	venir	VERB
de	de	ADP
sonner	sonner	VERB
,	,	PUNCTclause
le	le	DET
ciel	ciel	NOUN
était	être	AUX
superbe	superbe	ADJ
,	,	PUNCTclause
Montefiore	Montefiore	PROPN
devait	devoir	VERB
éprouver	éprouver	VERB
autant	autant	ADV
que	que	SCONJ
Diard	Diard	PROPN
le	le	DET
besoin	besoin	NOUN
de	de	ADP
respirer	respirer	VERB
sous	sous	ADP
le	le	DET
ciel	ciel	NOUN
et	et	CCONJ
de	de	ADP
faire	faire	VERB
une	un	DET
promenade	promenade	NOUN
pour	pour	ADP
se	se	PRON
remettre	remettre	VERB
de	de	ADP
leurs	leur	DET
émotions	émotion	NOUN
,	,	PUNCTclause
celui	celui	PRON
lui	lui	PRON
proposa	proposer	VERB
donc	donc	ADV
de	de	ADP
venir	venir	VERB
prendre	prendre	VERB
son	son	DET
argent	argent	NOUN
et	et	CCONJ
une	un	DET
tasse	tasse	NOUN
de	de	ADP
thé	thé	NOUN
chez	chez	ADP
lui	lui	PRON
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Mais	mais	CCONJ
madame	madame	NOUN
Diard	Diard	PROPN
,	,	PUNCTclause
dit	dire	VERB
Montefiore	Montefiore	PROPN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Bah	bah	INTJ
!	!	PUNCTsent
fit	faire	VERB
le	le	DET
Provençal	Provençal	PROPN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Ils	ils	PRON
descendirent	descendre	VERB
